Row_ID,Order_ID,Customer_ID,Product_ID,Sales,Quantity,Sales_per_Unit,Discount,Profit,Profit_per_Unit,Costs,Cost_Per_Unit,Shipping_Cost,ShippingCost_per_Unit
21273,IN-2011-47589,TH-21550,OFF-ST-10001707,176.256,4,44.064,0.1,-11.784,-2.946,188.04,47.01,49.43,12.3575
17712,ES-2013-1521931,BO-11425,OFF-ST-10001974,637.2,5,127.44,0.1,49.5,9.9,587.7,117.54,49.42,9.884
41781,SF-2013-1320,RD-9810,FUR-OFF-10002511,892.8,10,89.28,0,0,0,892.8,89.28,49.42,4.942
42979,PU-2014-5300,NF-8475,TEC-SAM-10004230,639,1,639,0,44.73,44.73,594.27,594.27,49.42,49.42
171,MX-2011-104626,EB-14170,FUR-BO-10003463,650.88,8,81.36,0,32.48,4.06,618.4,77.3,49.41,6.17625
15858,ES-2012-5875283,AJ-10960,FUR-BO-10003126,978.48,3,326.16,0.1,10.8,3.6,967.68,322.56,49.41,16.47
40781,CA-2013-164770,MY-18295,FUR-BO-10003893,781.864,10,78.1864,0.32,-137.976,-13.7976,919.84,91.984,49.41,4.941
11175,ES-2013-5901531,SC-20230,TEC-CO-10002872,594.36,4,148.59,0,112.92,28.23,481.44,120.36,49.4,12.35
15813,IT-2012-5447759,LD-16855,OFF-AR-10001291,414.24,8,51.78,0,153.12,19.14,261.12,32.64,49.4,6.175
22222,ID-2011-35885,VM-21685,FUR-BO-10001934,873.072,3,291.024,0.2,-130.968,-43.656,1004.04,334.68,49.38,16.46
7353,MX-2012-151176,BF-11215,FUR-CH-10004095,618.56,2,309.28,0,235.04,117.52,383.52,191.76,49.37,24.685
15866,ES-2014-5160531,PW-19030,OFF-BI-10003616,338.1,7,48.3,0,40.53,5.79,297.57,42.51,49.37,7.052857143
29884,ID-2014-22242,GH-14410,FUR-BO-10001192,660.312,2,330.156,0.1,242.112,121.056,418.2,209.1,49.35,24.675
3072,MX-2011-144883,VG-21805,FUR-BO-10003221,607.92,6,101.32,0,91.08,15.18,516.84,86.14,49.34,8.223333333
13889,ES-2013-3988133,JC-15385,OFF-AR-10004825,219.84,4,54.96,0,76.92,19.23,142.92,35.73,49.34,12.335
750,MX-2012-100293,AS-10285,FUR-CH-10004783,150.24,4,37.56,0,20.96,5.24,129.28,32.32,49.33,12.3325
26299,IN-2014-17615,BM-11785,TEC-PH-10002806,333.96,2,166.98,0,76.8,38.4,257.16,128.58,49.31,24.655
19808,ES-2013-3350486,DJ-13420,OFF-BI-10004227,244.2,5,48.84,0,29.25,5.85,214.95,42.99,49.29,9.858
17245,ES-2014-5621218,MG-17650,FUR-BO-10004316,289.44,2,144.72,0,23.1,11.55,266.34,133.17,49.27,24.635
20592,ID-2013-22025,TS-21655,TEC-CO-10000821,675.8775,5,135.1755,0.07,-43.6725,-8.7345,719.55,143.91,49.27,9.854
25217,IN-2011-55037,TH-21115,TEC-CO-10000679,712.35,5,142.47,0,7.05,1.41,705.3,141.06,49.27,9.854
13455,ES-2014-4017894,DN-13690,OFF-AR-10002902,375.9,7,53.7,0,0,0,375.9,53.7,49.26,7.037142857
26280,IN-2014-77941,EM-14140,TEC-AC-10000861,762.48,3,254.16,0,121.95,40.65,640.53,213.51,49.26,16.42
31920,CA-2012-138009,SF-20965,OFF-AP-10000179,555.21,5,111.042,0.1,178.901,35.7802,376.309,75.2618,49.26,9.852
27950,IN-2012-31958,JC-15775,OFF-ST-10000078,336,7,48,0,23.52,3.36,312.48,44.64,49.25,7.035714286
47043,SA-2014-1290,MC-7575,OFF-STA-10004484,185.22,14,13.23,0,59.22,4.23,126,9,49.23,3.516428571
10065,US-2014-122322,TZ-21445,FUR-TA-10003568,464.128,2,232.064,0.6,-545.352,-272.676,1009.48,504.74,49.22,24.61
46851,JO-2011-1740,SW-10245,FUR-SAU-10000637,387.09,1,387.09,0,127.71,127.71,259.38,259.38,49.21,49.21
4197,MX-2013-126186,DC-13285,FUR-CH-10003941,607.36,2,303.68,0,133.6,66.8,473.76,236.88,49.21,24.605
2755,MX-2013-141642,ML-17395,FUR-FU-10000065,659.34,9,73.26,0,98.82,10.98,560.52,62.28,49.21,5.467777778
27144,IN-2011-41394,AG-10675,FUR-BO-10000071,546.975,5,109.395,0.35,100.875,20.175,446.1,89.22,49.2,9.84
30787,IN-2013-85340,BD-11725,FUR-CH-10003312,340.86,2,170.43,0,122.7,61.35,218.16,109.08,49.2,24.6
2427,MX-2013-130645,PA-19060,TEC-AC-10002219,531.58,7,75.94,0,244.44,34.92,287.14,41.02,49.2,7.028571429
49023,MO-2011-8130,LW-7215,TEC-HP -10003618,299.58,1,299.58,0,0,0,299.58,299.58,49.18,49.18
17323,ES-2013-5364560,AS-10090,FUR-BO-10003905,675.54,6,112.59,0.1,285.12,47.52,390.42,65.07,49.17,8.195
42246,IZ-2014-4660,TB-11190,OFF-HOO-10001881,566.61,1,566.61,0,28.32,28.32,538.29,538.29,49.17,49.17
49186,ZA-2014-9750,TS-11205,FUR-NOV-10002911,337.92,4,84.48,0,16.8,4.2,321.12,80.28,49.16,12.29
33993,CA-2011-145317,SM-20320,TEC-MA-10003626,821.3,4,205.325,0.5,-16.426,-4.1065,837.726,209.4315,49.15,12.2875
49655,SF-2014-4410,NP-8685,OFF-FEL-10001865,545.52,4,136.38,0,114.48,28.62,431.04,107.76,49.15,12.2875
29350,IN-2012-13961,RH-19495,OFF-ST-10002650,743.04,4,185.76,0.1,181.56,45.39,561.48,140.37,49.14,12.285
8005,MX-2012-137561,LS-17200,TEC-AC-10003063,517.5,3,172.5,0,93.12,31.04,424.38,141.46,49.13,16.37666667
44177,TU-2014-980,TD-10995,FUR-HON-10001504,307.656,6,51.276,0.6,-169.344,-28.224,477,79.5,49.13,8.188333333
23384,IN-2013-28731,JS-15880,FUR-BO-10004842,856.8,6,142.8,0,291.24,48.54,565.56,94.26,49.12,8.186666667
42695,LY-2014-4680,SC-10050,OFF-ELD-10001694,255.84,2,127.92,0,46.02,23.01,209.82,104.91,49.12,24.56
25989,IN-2014-13863,AS-10090,TEC-AC-10003750,500.4,5,100.08,0,140.1,28.02,360.3,72.06,49.11,9.822
36587,CA-2011-146283,KT-16465,FUR-CH-10004287,966.7,5,193.34,0.3,-13.81,-2.762,980.51,196.102,49.11,9.822
41821,CM-2013-5360,AJ-960,TEC-CIS-10001767,166.62,2,83.31,0,34.98,17.49,131.64,65.82,49.11,24.555
7177,US-2013-167269,QJ-19255,FUR-CH-10004054,372.036,7,53.148,0.4,-136.444,-19.492,508.48,72.64,49.1,7.014285714
21080,ID-2011-77619,MK-18160,OFF-SU-10002388,121.575,5,24.315,0.5,-92.475,-18.495,214.05,42.81,49.1,9.82
24153,ID-2014-19813,TB-21400,TEC-AC-10002335,207.036,2,103.518,0.1,-16.104,-8.052,223.14,111.57,49.1,24.55
20864,ID-2014-35122,DK-13090,FUR-TA-10003078,451.1295,3,150.3765,0.55,-150.4305,-50.1435,601.56,200.52,49.09,16.36333333
44733,CG-2014-8570,RD-9720,OFF-ELD-10000845,196.98,1,196.98,0,39.39,39.39,157.59,157.59,49.09,49.09
6713,MX-2011-152681,GT-14710,OFF-AP-10001548,618.86,11,56.26,0,284.46,25.86,334.4,30.4,49.07,4.460909091
23293,IN-2014-75029,SE-20110,FUR-CH-10002250,467.43,1,467.43,0,219.69,219.69,247.74,247.74,49.06,49.06
35186,CA-2011-100895,SV-20785,OFF-ST-10001490,356.94,2,178.47,0,107.082,53.541,249.858,124.929,49.06,24.53
24381,IN-2014-25091,SJ-20215,FUR-CH-10002344,267.84,2,133.92,0,109.8,54.9,158.04,79.02,49.05,24.525
26092,IN-2013-62282,SM-20950,TEC-MA-10001727,855.75,7,122.25,0,68.46,9.78,787.29,112.47,49.05,7.007142857
6701,MX-2014-144722,BS-11800,OFF-AP-10002998,827.52,4,206.88,0,182,45.5,645.52,161.38,49.04,12.26
24469,IN-2013-37803,AB-10015,FUR-BO-10003945,448.578,3,149.526,0.1,174.438,58.146,274.14,91.38,49.04,16.34666667
15970,IT-2014-5524294,NG-18355,TEC-CO-10002769,539.244,2,269.622,0.1,-59.916,-29.958,599.16,299.58,49.03,24.515
14993,ES-2012-3658529,KD-16495,TEC-PH-10002565,500.67,3,166.89,0,75.06,25.02,425.61,141.87,49.02,16.34
10467,ES-2012-5284545,AB-10150,TEC-MA-10001139,442.476,4,110.619,0.1,83.556,20.889,358.92,89.73,49.01,12.2525
28011,ID-2013-25329,RF-19735,TEC-PH-10001585,877.905,7,125.415,0.1,87.675,12.525,790.23,112.89,49.01,7.001428571
5728,MX-2013-121580,KH-16690,FUR-BO-10000411,646.8,5,129.36,0,284.5,56.9,362.3,72.46,49.01,9.802
27274,ID-2012-24335,SC-20050,OFF-SU-10003105,141.12,5,28.224,0.4,-51.78,-10.356,192.9,38.58,49,9.8
8520,MX-2013-153430,SL-20155,FUR-CH-10001044,200.76,3,66.92,0,7.98,2.66,192.78,64.26,49,16.33333333
22901,IN-2011-52209,VS-21820,TEC-PH-10002602,341.82,5,68.364,0.1,125.22,25.044,216.6,43.32,48.97,9.794
38347,CA-2013-165330,WB-21850,OFF-BI-10004593,209.6,5,41.92,0.2,68.12,13.624,141.48,28.296,48.96,9.792
29489,IN-2013-36389,BT-11680,TEC-CO-10004897,528.93,2,264.465,0.1,188.01,94.005,340.92,170.46,48.95,24.475
39310,CA-2014-120138,TB-21625,TEC-AC-10002167,120,8,15,0,13.2,1.65,106.8,13.35,48.95,6.11875
1165,MX-2012-145597,TH-21115,FUR-BO-10002235,385.92,4,96.48,0,138.88,34.72,247.04,61.76,48.95,12.2375
11122,ES-2014-5928432,CD-12790,OFF-PA-10001223,348.624,8,43.578,0.1,108.384,13.548,240.24,30.03,48.94,6.1175
12966,ES-2013-3939561,RD-19720,FUR-BO-10000786,1037.19,7,148.17,0,373.38,53.34,663.81,94.83,48.94,6.991428571
15156,ES-2014-4859567,RR-19525,FUR-FU-10003664,217.2,2,108.6,0,71.64,35.82,145.56,72.78,48.94,24.47
24055,ID-2013-72061,BW-11110,OFF-AP-10003963,1004.1672,4,251.0418,0.17,-96.8328,-24.2082,1101,275.25,48.94,12.235
40211,US-2013-144057,CV-12805,OFF-ST-10001490,856.656,6,142.776,0.2,107.082,17.847,749.574,124.929,48.94,8.156666667
18801,ES-2012-4335676,JG-15805,TEC-CO-10000070,527.34,2,263.67,0,131.82,65.91,395.52,197.76,48.92,24.46
14879,ES-2013-3050823,GM-14455,TEC-CO-10001831,360,3,120,0,21.6,7.2,338.4,112.8,48.91,16.30333333
10299,ES-2014-1311038,AS-10045,TEC-AC-10004068,307.44,3,102.48,0,73.71,24.57,233.73,77.91,48.9,16.3
15943,ES-2014-3277356,CK-12205,OFF-AR-10001672,390.96,8,48.87,0,113.28,14.16,277.68,34.71,48.89,6.11125
39442,US-2011-112949,Co-12640,OFF-AP-10001005,471.9,6,78.65,0,155.727,25.9545,316.173,52.6955,48.89,8.148333333
50758,JO-2014-5980,PT-9090,OFF-HOO-10001105,1054.02,2,527.01,0,337.26,168.63,716.76,358.38,48.89,24.445
38542,CA-2014-145807,SB-20170,OFF-ST-10001370,354.9,5,70.98,0,17.745,3.549,337.155,67.431,48.88,9.776
42262,CA-2014-1400,JK-6120,TEC-CIS-10001661,607.68,4,151.92,0,36.36,9.09,571.32,142.83,48.87,12.2175
51193,BK-2011-6660,EB-3750,FUR-ADV-10004971,349.2,8,43.65,0,108.24,13.53,240.96,30.12,48.87,6.10875
24230,IN-2013-11973,PF-19225,FUR-BO-10004537,335.1465,3,111.7155,0.35,10.2465,3.4155,324.9,108.3,48.86,16.28666667
24297,ID-2013-45524,TH-21550,OFF-AR-10003774,319.83,7,45.69,0,131.04,18.72,188.79,26.97,48.86,6.98
37804,US-2013-128909,SP-20545,FUR-FU-10004071,332.832,4,83.208,0.2,-24.9624,-6.2406,357.7944,89.4486,48.86,12.215
41727,EG-2012-8940,AH-690,TEC-BRO-10000773,282.18,2,141.09,0,62.04,31.02,220.14,110.07,48.86,24.43
24522,IN-2014-58306,PF-19165,FUR-FU-10001452,433.62,11,39.42,0.1,28.71,2.61,404.91,36.81,48.85,4.440909091
37256,CA-2013-127138,DK-13225,FUR-CH-10003746,770.352,3,256.784,0.2,77.0352,25.6784,693.3168,231.1056,48.85,16.28333333
2023,MX-2012-133032,DO-13645,TEC-CO-10004234,423.67096,2,211.83548,0.002,88.27096,44.13548,335.4,167.7,48.84,24.42
35189,US-2013-163881,SP-20860,TEC-AC-10000420,559.92,8,69.99,0,190.3728,23.7966,369.5472,46.1934,48.83,6.10375
32280,CA-2011-163419,TZ-21580,FUR-CH-10000665,603.92,5,120.784,0.2,75.49,15.098,528.43,105.686,48.78,9.756
39709,CA-2014-132290,MD-17350,FUR-TA-10002228,933.408,4,233.352,0.3,-173.3472,-43.3368,1106.7552,276.6888,48.78,12.195
47138,SF-2013-6200,MG-8205,TEC-APP-10004584,261.48,4,65.37,0,99.36,24.84,162.12,40.53,48.78,12.195
13261,ES-2014-1648769,CS-12250,TEC-CO-10001596,646.425,2,323.2125,0.15,45.585,22.7925,600.84,300.42,48.77,24.385
31705,CA-2014-117457,KH-16510,FUR-TA-10002041,1004.024,7,143.432,0.2,-112.9527,-16.1361,1116.9767,159.5681,48.77,6.967142857
46608,ML-2012-2380,TB-11280,TEC-STA-10004536,301.77,1,301.77,0,9.03,9.03,292.74,292.74,48.77,48.77
50169,TZ-2014-3770,BE-1410,OFF-TEN-10003148,735.048,4,183.762,0.1,-32.712,-8.178,767.76,191.94,48.76,12.19
4243,MX-2011-155397,BW-11065,TEC-AC-10002257,309.996,3,103.332,0.4,-118.884,-39.628,428.88,142.96,48.76,16.25333333
3587,US-2012-163230,RS-19870,FUR-CH-10001634,285.696,4,71.424,0.2,-35.744,-8.936,321.44,80.36,48.76,12.19
11838,ES-2014-4089082,AS-10090,TEC-AC-10002289,454.8,8,56.85,0,77.28,9.66,377.52,47.19,48.75,6.09375
17097,ES-2013-4073631,BS-11665,OFF-AR-10003629,397.74,7,56.82,0,59.64,8.52,338.1,48.3,48.74,6.962857143
22525,IN-2012-55737,MY-18295,TEC-AC-10002243,414.9,5,82.98,0,124.35,24.87,290.55,58.11,48.74,9.748
46490,SF-2013-9590,SW-10245,OFF-BOS-10003699,199.44,4,49.86,0,0,0,199.44,49.86,48.74,12.185
30639,ID-2012-84010,DN-13690,FUR-CH-10004199,556.704,2,278.352,0.4,-306.216,-153.108,862.92,431.46,48.73,24.365
38432,CA-2014-141439,TT-21460,FUR-CH-10004287,828.6,3,276.2,0,240.294,80.098,588.306,196.102,48.72,16.24
28250,IN-2013-42864,TC-21295,TEC-PH-10003348,344.8152,3,114.9384,0.17,99.6552,33.2184,245.16,81.72,48.71,16.23666667
24212,ID-2011-57718,RR-19525,TEC-AC-10000483,404.676,4,101.169,0.1,-31.524,-7.881,436.2,109.05,48.7,12.175
26294,ID-2011-34037,MZ-17515,FUR-CH-10002250,682.4478,2,341.2239,0.27,186.9678,93.4839,495.48,247.74,48.69,24.345
41467,SF-2013-3300,HD-4785,FUR-HON-10003412,532.8,1,532.8,0,85.23,85.23,447.57,447.57,48.69,48.69
28331,IN-2013-27247,LB-16795,TEC-PH-10001354,655.35,5,131.07,0,183.45,36.69,471.9,94.38,48.66,9.732
15559,ES-2014-1436831,AP-10915,FUR-BO-10003697,717.336,4,179.334,0.1,15.936,3.984,701.4,175.35,48.65,12.1625
19199,ES-2013-3467296,NZ-18565,OFF-PA-10003510,112.05,5,22.41,0,49.2,9.84,62.85,12.57,48.65,9.73
36710,CA-2013-153157,TB-21625,TEC-PH-10003171,224.75,5,44.95,0,62.93,12.586,161.82,32.364,48.65,9.73
37606,CA-2013-163328,TP-21565,OFF-LA-10003930,629.184,8,78.648,0.2,228.0792,28.5099,401.1048,50.1381,48.65,6.08125
34763,US-2012-147242,EH-13765,FUR-BO-10004695,361.96,2,180.98,0,83.2508,41.6254,278.7092,139.3546,48.64,24.32
41550,SA-2013-7790,RF-9345,OFF-SME-10002740,396.9,2,198.45,0,178.56,89.28,218.34,109.17,48.64,24.32
28693,IN-2014-28675,AF-10870,FUR-BO-10003408,567.6,4,141.9,0,113.52,28.38,454.08,113.52,48.63,12.1575
29049,IN-2012-70157,ML-18040,OFF-SU-10000618,312.06,7,44.58,0,115.29,16.47,196.77,28.11,48.63,6.947142857
27834,IN-2014-64529,MC-17275,TEC-CO-10001775,533.88,3,177.96,0.5,-74.79,-24.93,608.67,202.89,48.62,16.20666667
20008,ES-2012-5202527,VW-21775,FUR-BO-10000034,791.1,2,395.55,0.1,-52.74,-26.37,843.84,421.92,48.61,24.305
26919,ID-2013-34051,DC-12850,TEC-MA-10004482,430.575,5,86.115,0.5,-172.275,-34.455,602.85,120.57,48.61,9.722
31991,CA-2012-119291,JO-15550,OFF-AR-10003373,198.272,8,24.784,0.2,17.3488,2.1686,180.9232,22.6154,48.61,6.07625
14017,ES-2012-5522696,PO-18850,TEC-AC-10004883,169.92,2,84.96,0,73.02,36.51,96.9,48.45,48.6,24.3
45292,CG-2011-2090,RB-9705,FUR-IKE-10000521,414.27,1,414.27,0,132.54,132.54,281.73,281.73,48.6,48.6
36011,CA-2014-121643,AB-10105,TEC-PH-10002200,344.704,2,172.352,0.2,38.7792,19.3896,305.9248,152.9624,48.59,24.295
5371,MX-2013-150861,CC-12475,FUR-BO-10000502,1461.7,5,292.34,0,233.8,46.76,1227.9,245.58,48.59,9.718
14912,ES-2011-3972371,SC-20695,FUR-BO-10004947,541.188,4,135.297,0.1,156.228,39.057,384.96,96.24,48.57,12.1425
18297,ES-2011-2075610,JL-15130,OFF-ST-10000872,865.242,7,123.606,0.1,-96.138,-13.734,961.38,137.34,48.56,6.937142857
31214,ID-2013-80965,DM-13525,FUR-BO-10003713,359.568,4,89.892,0.4,-221.832,-55.458,581.4,145.35,48.55,12.1375
15412,ES-2014-5561807,VD-21670,TEC-PH-10004810,249.06,2,124.53,0,59.76,29.88,189.3,94.65,48.54,24.27
20856,IN-2012-78053,JS-15685,TEC-AC-10004848,440.88,4,110.22,0,39.6,9.9,401.28,100.32,48.54,12.135
15509,ES-2013-4513317,HG-15025,OFF-AR-10001002,349.44,7,49.92,0,115.29,16.47,234.15,33.45,48.53,6.932857143
48727,PL-2012-4980,AB-165,TEC-PAN-10002613,533.22,2,266.61,0,111.96,55.98,421.26,210.63,48.53,24.265
30042,IN-2011-56710,TS-21340,TEC-PH-10000822,249.18,2,124.59,0,59.76,29.88,189.42,94.71,48.52,24.26
47240,MO-2011-720,BW-1200,TEC-PAN-10000577,310.5,1,310.5,0,90.03,90.03,220.47,220.47,48.52,48.52
23331,IN-2014-66076,TT-21460,TEC-CO-10001410,422.82,3,140.94,0,12.6,4.2,410.22,136.74,48.5,16.16666667
25866,IN-2013-35787,KE-16420,TEC-CO-10001419,530.22,2,265.11,0,15.9,7.95,514.32,257.16,48.5,24.25
39601,CA-2014-135419,BG-11740,FUR-TA-10001086,486.368,4,121.592,0.2,36.4776,9.1194,449.8904,112.4726,48.5,12.125
34773,CA-2013-144911,RW-19630,OFF-BI-10000977,152,5,30.4,0,69.92,13.984,82.08,16.416,48.49,9.698
38632,CA-2012-113152,JK-15625,TEC-AC-10002049,843.9,2,421.95,0,371.316,185.658,472.584,236.292,48.46,24.23
5414,MX-2012-150560,ON-18715,FUR-BO-10001781,728.64,3,242.88,0,189.42,63.14,539.22,179.74,48.42,16.14
21259,IN-2013-29340,AH-10690,OFF-PA-10004268,208.11,7,29.73,0,14.49,2.07,193.62,27.66,48.4,6.914285714
27469,ID-2014-56339,AP-10720,TEC-AC-10002244,407.2626,3,135.7542,0.47,-192.1374,-64.0458,599.4,199.8,48.4,16.13333333
33052,CA-2012-135622,TT-21460,OFF-PA-10000100,360.712,11,32.792,0.2,130.7581,11.8871,229.9539,20.9049,48.4,4.4
36959,CA-2013-108875,CL-12700,OFF-ST-10001370,511.056,9,56.784,0.2,-95.823,-10.647,606.879,67.431,48.4,5.377777778
23652,IN-2013-62191,JM-15865,OFF-ST-10003295,561.4125,5,112.2825,0.45,-193.9875,-38.7975,755.4,151.08,48.37,9.674
43016,GH-2014-6340,EG-3900,FUR-OFF-10002542,469.92,1,469.92,0,51.69,51.69,418.23,418.23,48.37,48.37
7758,US-2012-131030,RB-19435,OFF-AP-10002625,444.624,4,111.156,0.4,-163.056,-40.764,607.68,151.92,48.35,12.0875
8131,MX-2012-101763,HE-14800,OFF-EN-10003332,241.28,8,30.16,0,81.92,10.24,159.36,19.92,48.35,6.04375
48801,EZ-2014-8670,JC-6105,FUR-ADV-10000847,158.58,6,26.43,0,44.28,7.38,114.3,19.05,48.35,8.058333333
14271,ES-2013-5212920,GK-14620,OFF-ST-10003153,363.447,3,121.149,0.1,149.337,49.779,214.11,71.37,48.31,16.10333333
51245,BO-2012-5950,AM-705,FUR-SAF-10000085,391.14,1,391.14,0,195.57,195.57,195.57,195.57,48.29,48.29
45038,IR-2014-5210,JO-5280,TEC-EPS-10003473,647.76,8,80.97,0,291.36,36.42,356.4,44.55,48.28,6.035
18525,ES-2014-3240549,JR-15670,OFF-ST-10000695,758.484,4,189.621,0.1,126.324,31.581,632.16,158.04,48.27,12.0675
17838,ES-2014-2036598,TZ-21445,TEC-MA-10003780,841.8,5,168.36,0,227.25,45.45,614.55,122.91,48.25,9.65
48965,TZ-2011-4790,TR-11325,TEC-EPS-10001644,145.962,2,72.981,0.1,6.462,3.231,139.5,69.75,48.25,24.125
2231,MX-2011-155271,CL-12565,TEC-PH-10002183,333.78,3,111.26,0,83.4,27.8,250.38,83.46,48.24,16.08
21660,IN-2014-17552,KW-16435,FUR-BO-10003945,498.42,3,166.14,0,224.28,74.76,274.14,91.38,48.24,16.08
1791,MX-2014-148208,SK-19990,OFF-AR-10002975,274.14,9,30.46,0,106.74,11.86,167.4,18.6,48.23,5.358888889
14949,ES-2013-1526338,ND-18460,OFF-AR-10000953,182.28,7,26.04,0,61.95,8.85,120.33,17.19,48.23,6.89
4953,MX-2011-133816,MH-17620,TEC-AC-10001990,517.08,3,172.36,0,180.96,60.32,336.12,112.04,48.23,16.07666667
29299,IN-2014-71095,NP-18700,TEC-AC-10002649,226.257,5,45.2514,0.47,-47.043,-9.4086,273.3,54.66,48.22,9.644
10311,ES-2013-4380115,KC-16540,TEC-AC-10004269,690.12,6,115.02,0,0,0,690.12,115.02,48.21,8.035
12317,ES-2011-3525697,JL-15130,TEC-CO-10003965,441.9,3,147.3,0,0,0,441.9,147.3,48.2,16.06666667
5093,MX-2013-100601,KD-16270,FUR-BO-10003688,168.04,2,84.02,0,70.56,35.28,97.48,48.74,48.19,24.095
36524,CA-2013-119865,AS-10090,FUR-BO-10003272,353.568,2,176.784,0.2,-44.196,-22.098,397.764,198.882,48.18,24.09
22409,ID-2013-29144,OT-18730,OFF-ST-10004830,356.238,2,178.119,0.1,-31.722,-15.861,387.96,193.98,48.17,24.085
2990,US-2013-161312,MA-17995,TEC-CO-10000534,384.38064,3,128.12688,0.202,-87.69936,-29.23312,472.08,157.36,48.17,16.05666667
21,MX-2013-167759,JE-15610,FUR-CH-10002132,273.472,4,68.368,0.2,95.712,23.928,177.76,44.44,48.17,12.0425
13222,ES-2011-5504927,TW-21025,OFF-BI-10003951,152.25,5,30.45,0,76.05,15.21,76.2,15.24,48.16,9.632
39353,CA-2012-121188,CB-12025,OFF-ST-10000736,728.82,9,80.98,0,29.1528,3.2392,699.6672,77.7408,48.16,5.351111111
12503,IT-2011-1097469,AF-10885,TEC-MA-10004534,682.992,3,227.664,0.15,-96.498,-32.166,779.49,259.83,48.15,16.05
40290,CA-2014-159100,VP-21760,FUR-TA-10001950,1875.258,7,267.894,0.4,-968.8833,-138.4119,2844.1413,406.3059,48.15,6.878571429
5439,MX-2013-118941,EA-14035,OFF-ST-10003929,408.3,3,136.1,0,44.88,14.96,363.42,121.14,48.14,16.04666667
30559,ID-2014-82309,FW-14395,FUR-BO-10001233,695.808,8,86.976,0.4,-301.632,-37.704,997.44,124.68,48.13,6.01625
49910,SF-2014-8060,JF-5355,OFF-ELD-10001477,197.94,1,197.94,0,96.99,96.99,100.95,100.95,48.13,48.13
32523,CA-2013-126004,BM-11140,OFF-ST-10001418,182.94,3,60.98,0,3.6588,1.2196,179.2812,59.7604,48.1,16.03333333
10514,ES-2014-2938679,CH-12070,OFF-ST-10000710,572.481,13,44.037,0.1,127.101,9.777,445.38,34.26,48.09,3.699230769
16119,ES-2014-5779828,AF-10885,TEC-CO-10003124,735.75,5,147.15,0,345.75,69.15,390,78,48.09,9.618
46447,IZ-2011-770,BD-1620,TEC-HP -10004801,489.96,4,122.49,0,127.32,31.83,362.64,90.66,48.09,12.0225
577,MX-2013-108952,BF-11080,FUR-CH-10002033,1015.68,4,253.92,0.2,101.52,25.38,914.16,228.54,48.08,12.02
13006,ES-2014-2546078,JH-15430,TEC-AC-10004508,221.4,4,55.35,0,35.4,8.85,186,46.5,48.08,12.02
26566,ID-2013-23845,PH-18790,TEC-CO-10000452,656.991,3,218.997,0.1,-65.709,-21.903,722.7,240.9,48.08,16.02666667
37138,CA-2012-126725,BS-11665,TEC-PH-10003174,415.968,4,103.992,0.2,51.996,12.999,363.972,90.993,48.08,12.02
5484,MX-2014-166681,TH-21115,TEC-CO-10003420,471.21568,2,235.60784,0.002,79.29568,39.64784,391.92,195.96,48.07,24.035
26937,IN-2013-45377,HD-14785,TEC-PH-10000720,976.7772,7,139.5396,0.17,247.0272,35.2896,729.75,104.25,48.07,6.867142857
38890,CA-2013-158778,DB-13210,FUR-CH-10000309,887.271,3,295.757,0.3,-63.3765,-21.1255,950.6475,316.8825,48.06,16.02
35770,CA-2014-121300,MG-17680,FUR-TA-10004442,344.22,2,172.11,0.4,-189.321,-94.6605,533.541,266.7705,48.05,24.025
8640,MX-2013-133074,HA-14920,TEC-AC-10001405,329.76,2,164.88,0,131.88,65.94,197.88,98.94,48.05,24.025
10471,IT-2013-2720003,MR-17545,FUR-BO-10002632,401.355,3,133.785,0.1,44.595,14.865,356.76,118.92,48.04,16.01333333
23914,ID-2011-16551,FC-14245,TEC-CO-10000427,602.76,4,150.69,0.5,-229.08,-57.27,831.84,207.96,48.04,12.01
36336,CA-2012-136469,TS-21370,TEC-PH-10001817,716,2,358,0,193.32,96.66,522.68,261.34,48.03,24.015
32233,CA-2013-140081,CG-12040,OFF-AP-10001058,447.696,2,223.848,0.2,33.5772,16.7886,414.1188,207.0594,48.02,24.01
6266,US-2011-112137,TH-21235,TEC-PH-10002867,785.088,3,261.696,0.4,-510.312,-170.104,1295.4,431.8,48.01,16.00333333
14531,ES-2014-2888354,AC-10615,OFF-ST-10002354,709.128,6,118.188,0.4,-236.412,-39.402,945.54,157.59,48.01,8.001666667
21893,IN-2014-15382,NP-18685,TEC-PH-10002042,304.3776,2,152.1888,0.17,-3.7224,-1.8612,308.1,154.05,48.01,24.005
46393,TU-2014-1990,KF-6285,OFF-SME-10004702,205.44,4,51.36,0.6,-164.4,-41.1,369.84,92.46,48.01,12.0025
1698,MX-2011-153969,KH-16690,OFF-ST-10004597,682.08,8,85.26,0,224.96,28.12,457.12,57.14,48,6
15297,ES-2014-5281275,SS-20515,TEC-CO-10002284,530.22,2,265.11,0,180.24,90.12,349.98,174.99,48,24
28280,IN-2013-29683,AS-10225,FUR-CH-10001147,830.7,5,166.14,0,74.7,14.94,756,151.2,48,9.6
8889,MX-2013-116197,AB-10015,OFF-SU-10003749,247.6,10,24.76,0,61.8,6.18,185.8,18.58,48,4.8
50442,IV-2011-6020,BE-1335,FUR-LES-10002852,425.91,1,425.91,0,106.47,106.47,319.44,319.44,47.99,47.99
